tt;age;crude;event;site
.4;52;2.751499867473313;Death of cancer;colon
.4;53;3.153893328950897;Death of cancer;colon
.4;54;3.590194633241755;Death of cancer;colon
.4;55;4.055719795773525;Death of cancer;colon
.4;56;4.542839304282745;Death of cancer;colon
.4;57;5.041552405222409;Death of cancer;colon
.4;58;5.540234062428513;Death of cancer;colon
.4;59;6.023531195744015;Death of cancer;colon
.4;60;6.476539166897627;Death of cancer;colon
.4;61;6.881419475946596;Death of cancer;colon
.4;62;7.221453906335459;Death of cancer;colon
.4;63;7.48358847067137;Death of cancer;colon
.4;64;7.672557850964365;Death of cancer;colon
.4;65;7.796887131013936;Death of cancer;colon
.4;66;7.869802926937208;Death of cancer;colon
.4;67;7.905961183915164;Death of cancer;colon
.4;68;7.920675988954043;Death of cancer;colon
.4;69;7.92742764544144;Death of cancer;colon
.4;70;7.944368493613378;Death of cancer;colon
.4;71;7.985015754042231;Death of cancer;colon
.4;72;8.066358274987881;Death of cancer;colon
.4;73;8.203497976420273;Death of cancer;colon
.4;74;8.412239699724108;Death of cancer;colon
.4;75;8.70852020162439;Death of cancer;colon
.4;76;9.121039585491193;Death of cancer;colon
.4;77;9.668163936439894;Death of cancer;colon
.4;78;10.39010227845245;Death of cancer;colon
.4;79;11.32249665787258;Death of cancer;colon
.4;80;12.48479340070998;Death of cancer;colon
.4;81;13.88137762944499;Death of cancer;colon
.4;82;15.52507189401972;Death of cancer;colon
.4;83;17.40524118633924;Death of cancer;colon
.4;84;19.5083926559834;Death of cancer;colon
.4;85;21.81586785382385;Death of cancer;colon
.4;86;24.25896422421874;Death of cancer;colon
.4;87;26.80179058598999;Death of cancer;colon
.4;88;29.41847070608265;Death of cancer;colon
.4;89;32.08061096838127;Death of cancer;colon
.4;90;34.8082135125967;Death of cancer;colon
.4;35;.0195098981080871;Death of other causes;colon
.4;36;.0214106879711555;Death of other causes;colon
.4;37;.0244901212654601;Death of other causes;colon
.4;38;.0306443303122134;Death of other causes;colon
.4;39;.0280147009657998;Death of other causes;colon
.4;40;.0277046338255931;Death of other causes;colon
.4;41;.0330940050662455;Death of other causes;colon
.4;42;.035358886180173;Death of other causes;colon
.4;43;.0377816337107614;Death of other causes;colon
.4;44;.0368582493687212;Death of other causes;colon
.4;45;.0415991567988656;Death of other causes;colon
.4;46;.0483859425408494;Death of other causes;colon
.4;47;.054627736998258;Death of other causes;colon
.4;48;.0546987187284341;Death of other causes;colon
.4;49;.0656397711886338;Death of other causes;colon
.4;50;.0698592230096556;Death of other causes;colon
.4;51;.0768752050093946;Death of other causes;colon
.4;52;.0845192180594299;Death of other causes;colon
.4;53;.0894675646915834;Death of other causes;colon
.4;54;.1014459446101532;Death of other causes;colon
.4;55;.1161778711849977;Death of other causes;colon
.4;56;.1249553053531909;Death of other causes;colon
.4;57;.1451244235109581;Death of other causes;colon
.4;58;.1493777207975591;Death of other causes;colon
.4;59;.1704660550894811;Death of other causes;colon
.4;60;.179622842185886;Death of other causes;colon
.4;61;.1987282173879492;Death of other causes;colon
.4;62;.2246070104806575;Death of other causes;colon
.4;63;.2621706158813381;Death of other causes;colon
.4;64;.2745953869826003;Death of other causes;colon
.4;65;.3072712719531557;Death of other causes;colon
.4;66;.3440220218938715;Death of other causes;colon
.4;67;.3757751784282418;Death of other causes;colon
.4;68;.3978512096734563;Death of other causes;colon
.4;69;.463835431013731;Death of other causes;colon
.4;70;.5023537401722419;Death of other causes;colon
.4;71;.5747574619597388;Death of other causes;colon
.4;72;.6457417420611263;Death of other causes;colon
.4;73;.7088918857720419;Death of other causes;colon
.4;74;.7713215834668172;Death of other causes;colon
.4;75;.8978327291187496;Death of other causes;colon
.4;76;.9326495817043085;Death of other causes;colon
.4;77;1.093765076038514;Death of other causes;colon
.4;78;1.231257695785212;Death of other causes;colon
.4;79;1.384332357883267;Death of other causes;colon
.4;80;1.515622887673417;Death of other causes;colon
.4;81;1.746394424764554;Death of other causes;colon
.4;82;1.941258180552121;Death of other causes;colon
.4;83;2.217242899793591;Death of other causes;colon
.4;84;2.516873715045651;Death of other causes;colon
.4;85;2.715327113052985;Death of other causes;colon
.4;86;3.081439960617685;Death of other causes;colon
.4;87;3.462243719440788;Death of other causes;colon
.4;88;3.84344849128704;Death of other causes;colon
.4;89;4.309897925568975;Death of other causes;colon
.4;90;4.68944119613977;Death of other causes;colon
.4;35;99.79153744459722;Alive;colon
.4;36;99.7565638372245;Alive;colon
.4;37;99.71465027060572;Alive;colon
.4;38;99.66290224841667;Alive;colon
.4;39;99.61200837781271;Alive;colon
.4;40;99.54952607219137;Alive;colon
.4;41;99.4704871133162;Alive;colon
.4;42;99.3818470876176;Alive;colon
.4;43;99.27808083880912;Alive;colon
.4;44;99.16030408183018;Alive;colon
.4;45;99.01664659600644;Alive;colon
.4;46;98.84741140029057;Alive;colon
.4;47;98.65125483520791;Alive;colon
.4;48;98.43062072237976;Alive;colon
.4;49;98.16553773332403;Alive;colon
.4;50;97.87127467066628;Alive;colon
.4;51;97.53703808247742;Alive;colon
.4;52;97.16398091446725;Alive;colon
.4;53;96.75663910635753;Alive;colon
.4;54;96.30835942214809;Alive;colon
.4;55;95.82810233304147;Alive;colon
.4;56;95.33220539036407;Alive;colon
.4;57;94.81332317126663;Alive;colon
.4;58;94.31038821677393;Alive;colon
.4;59;93.80600274916651;Alive;colon
.4;60;93.34383799091648;Alive;colon
.4;61;92.91985230666545;Alive;colon
.4;62;92.55393908318388;Alive;colon
.4;63;92.25424091344729;Alive;colon
.4;64;92.05284676205304;Alive;colon
.4;65;91.8958415970329;Alive;colon
.4;66;91.78617505116891;Alive;colon
.4;67;91.71826363765659;Alive;colon
.4;68;91.68147280137249;Alive;colon
.4;69;91.60873692354483;Alive;colon
.4;70;91.55327776621438;Alive;colon
.4;71;91.44022678399804;Alive;colon
.4;72;91.28789998295099;Alive;colon
.4;73;91.08761013780769;Alive;colon
.4;74;90.81643871680907;Alive;colon
.4;75;90.39364706925686;Alive;colon
.4;76;89.9463108328045;Alive;colon
.4;77;89.2380709875216;Alive;colon
.4;78;88.37864002576234;Alive;colon
.4;79;87.29317098424416;Alive;colon
.4;80;85.99958371161661;Alive;colon
.4;81;84.37222794579044;Alive;colon
.4;82;82.53366992542816;Alive;colon
.4;83;80.37751591386717;Alive;colon
.4;84;77.97473362897095;Alive;colon
.4;85;75.46880503312316;Alive;colon
.4;86;72.65959581516357;Alive;colon
.4;87;69.73596569456923;Alive;colon
.4;88;66.73808080263031;Alive;colon
.4;89;63.60949110604977;Alive;colon
.4;90;60.50234529126352;Alive;colon
.5;35;.298679086185224;Death of cancer;colon
.5;36;.3468479128879102;Death of cancer;colon
.5;37;.4027342404832293;Death of cancer;colon
.5;38;.4674999530731595;Death of cancer;colon
.5;39;.5426078118454959;Death of cancer;colon
.5;40;.62966935528571;Death of cancer;colon
.5;41;.7305339043612081;Death of cancer;colon
.5;42;.8474357905653411;Death of cancer;colon
.5;43;.9826527988257892;Death of cancer;colon
.5;44;1.138836049780173;Death of cancer;colon
.5;45;1.319279408484864;Death of cancer;colon
.5;46;1.528475422870443;Death of cancer;colon
.5;47;1.769523375212948;Death of cancer;colon
.5;48;2.045519867861717;Death of cancer;colon
.5;49;2.359027602775627;Death of cancer;colon
.5;50;2.711743522937055;Death of cancer;colon
.5;51;3.105194583350961;Death of cancer;colon
.5;52;3.538352175383991;Death of cancer;colon
.5;53;4.008998492767373;Death of cancer;colon
.5;54;4.513198020752228;Death of cancer;colon
.5;55;5.043628099607504;Death of cancer;colon
.5;56;5.59303796770121;Death of cancer;colon
.5;57;6.148825918757385;Death of cancer;colon
.5;58;6.698401881183205;Death of cancer;colon
.5;59;7.226426852698037;Death of cancer;colon
.5;60;7.716277286143723;Death of cancer;colon
.5;61;8.15082855837205;Death of cancer;colon
.5;62;8.512976302835609;Death of cancer;colon
.5;63;8.789481393635389;Death of cancer;colon
.5;64;8.987583048350778;Death of cancer;colon
.5;65;9.115985684468338;Death of cancer;colon
.5;66;9.189146663890437;Death of cancer;colon
.5;67;9.222944250391805;Death of cancer;colon
.5;68;9.233582045828749;Death of cancer;colon
.5;69;9.234529155448804;Death of cancer;colon
.5;70;9.245792794519884;Death of cancer;colon
.5;71;9.280658795586699;Death of cancer;colon
.5;72;9.357333535274186;Death of cancer;colon
.5;73;9.493387978832105;Death of cancer;colon
.5;74;9.70702457408616;Death of cancer;colon
.5;75;10.01528350420668;Death of cancer;colon
.5;76;10.45167093762112;Death of cancer;colon
.5;77;11.03291301681721;Death of cancer;colon
.5;78;11.80449870497733;Death of cancer;colon
.5;79;12.80263541976561;Death of cancer;colon
.5;80;14.0440980379584;Death of cancer;colon
.5;81;15.52681449656272;Death of cancer;colon
.5;82;17.26003994210764;Death of cancer;colon
.5;83;19.22305933953078;Death of cancer;colon
.5;84;21.39588939227642;Death of cancer;colon
.5;85;23.75622695364833;Death of cancer;colon
.5;86;26.22412908718451;Death of cancer;colon
.5;87;28.76742493479626;Death of cancer;colon
.5;88;31.36570909411445;Death of cancer;colon
.5;89;33.99662152447596;Death of cancer;colon
.5;90;36.69664419427839;Death of cancer;colon
.5;35;.0243776130019497;Death of other causes;colon
.5;36;.0267508586523817;Death of other causes;colon
.5;37;.0305962052294451;Death of other causes;colon
.5;38;.0382815285533104;Death of other causes;colon
.5;39;.034993386658131;Death of other causes;colon
.5;40;.0346025551097193;Death of other causes;colon
.5;41;.041328599246269;Death of other causes;colon
.5;42;.0441511210229563;Death of other causes;colon
.5;43;.0471681245257535;Death of other causes;colon
.5;44;.0460009153764617;Death of other causes;colon
.5;45;.0519143430500308;Death of other causes;colon
.5;46;.0603683789809816;Death of other causes;colon
.5;47;.0681371788055571;Death of other causes;colon
.5;48;.0682052891861459;Death of other causes;colon
.5;49;.0818178528962663;Death of other causes;colon
.5;50;.0870445699135834;Death of other causes;colon
.5;51;.0957462109772805;Death of other causes;colon
.5;52;.1052166638426143;Death of other causes;colon
.5;53;.1113251577469157;Death of other causes;colon
.5;54;.1261650798589713;Death of other causes;colon
.5;55;.1444112997463672;Death of other causes;colon
.5;56;.1552387466607795;Death of other causes;colon
.5;57;.1801985614902854;Death of other causes;colon
.5;58;.1853873185630781;Death of other causes;colon
.5;59;.2114567473672231;Death of other causes;colon
.5;60;.2227185180541256;Death of other causes;colon
.5;61;.2463267975227621;Death of other causes;colon
.5;62;.2783172339674427;Death of other causes;colon
.5;63;.3247728840272362;Death of other causes;colon
.5;64;.3401109728257407;Death of other causes;colon
.5;65;.3805390249008659;Death of other causes;colon
.5;66;.4260008423394683;Death of other causes;colon
.5;67;.4652798088891356;Death of other causes;colon
.5;68;.4926025927073717;Death of other causes;colon
.5;69;.5742804103568598;Death of other causes;colon
.5;70;.6219411283192003;Death of other causes;colon
.5;71;.7115188301443692;Death of other causes;colon
.5;72;.7992931092037223;Death of other causes;colon
.5;73;.8773155486305803;Death of other causes;colon
.5;74;.9543660320739482;Death of other causes;colon
.5;75;1.110439782761479;Death of other causes;colon
.5;76;1.153085754551406;Death of other causes;colon
.5;77;1.351370773550511;Death of other causes;colon
.5;78;1.519915104095158;Death of other causes;colon
.5;79;1.707092652729793;Death of other causes;colon
.5;80;1.866590533113016;Death of other causes;colon
.5;81;2.147303437708528;Death of other causes;colon
.5;82;2.382606031785204;Death of other causes;colon
.5;83;2.715627410647821;Death of other causes;colon
.5;84;3.075302562269851;Death of other causes;colon
.5;85;3.309855875527011;Death of other causes;colon
.5;86;3.745964711157566;Death of other causes;colon
.5;87;4.19755735037737;Death of other causes;colon
.5;88;4.647018997500059;Death of other causes;colon
.5;89;5.195232429819482;Death of other causes;colon
.5;90;5.636659153110648;Death of other causes;colon
.5;35;99.67694330081282;Alive;colon
.5;36;99.6264012284597;Alive;colon
.5;37;99.56666955428733;Alive;colon
.5;38;99.49421851837353;Alive;colon
.5;39;99.42239880149637;Alive;colon
.5;40;99.33572808960457;Alive;colon
.5;41;99.22813749639252;Alive;colon
.5;42;99.10841308841171;Alive;colon
.5;43;98.97017907664846;Alive;colon
.5;44;98.81516303484337;Alive;colon
.5;45;98.62880624846511;Alive;colon
.5;46;98.41115619814857;Alive;colon
.5;47;98.1623394459815;Alive;colon
.5;48;97.88627484295213;Alive;colon
.5;49;97.55915454432811;Alive;colon
.5;50;97.20121190714937;Alive;colon
.5;51;96.79905920567175;Alive;colon
.5;52;96.3564311607734;Alive;colon
.5;53;95.87967634948571;Alive;colon
.5;54;95.36063689938881;Alive;colon
.5;55;94.81196060064613;Alive;colon
.5;56;94.25172328563801;Alive;colon
.5;57;93.67097551975233;Alive;colon
.5;58;93.11621080025373;Alive;colon
.5;59;92.56211639993475;Alive;colon
.5;60;92.06100419580216;Alive;colon
.5;61;91.60284464410519;Alive;colon
.5;62;91.20870646319695;Alive;colon
.5;63;90.88574572233738;Alive;colon
.5;64;90.67230597882347;Alive;colon
.5;65;90.5034752906308;Alive;colon
.5;66;90.3848524937701;Alive;colon
.5;67;90.31177594071906;Alive;colon
.5;68;90.27381536146389;Alive;colon
.5;69;90.19119043419434;Alive;colon
.5;70;90.13226607716092;Alive;colon
.5;71;90.00782237426893;Alive;colon
.5;72;89.84337335552209;Alive;colon
.5;73;89.62929647253731;Alive;colon
.5;74;89.33860939383989;Alive;colon
.5;75;88.87427671303185;Alive;colon
.5;76;88.39524330782747;Alive;colon
.5;77;87.61571620963228;Alive;colon
.5;78;86.67558619092752;Alive;colon
.5;79;85.49027192750461;Alive;colon
.5;80;84.0893114289286;Alive;colon
.5;81;82.32588206572875;Alive;colon
.5;82;80.35735402610715;Alive;colon
.5;83;78.0613132498214;Alive;colon
.5;84;75.52880804545373;Alive;colon
.5;85;72.93391717082466;Alive;colon
.5;86;70.02990620165792;Alive;colon
.5;87;67.03501771482637;Alive;colon
.5;88;63.98727190838549;Alive;colon
.5;89;60.80814604570457;Alive;colon
.5;90;57.66669665261096;Alive;colon
.6;35;.4243151293051868;Death of cancer;colon
.6;36;.4883906916886893;Death of cancer;colon
.6;37;.5619307367111187;Death of cancer;colon
.6;38;.646329594896298;Death of cancer;colon
.6;39;.7433333324281747;Death of cancer;colon
.6;40;.8547396909862854;Death of cancer;colon
.6;41;.9825623641327272;Death of cancer;colon
.6;42;1.129307279078425;Death of cancer;colon
.6;43;1.297032604510914;Death of cancer;colon
.6;44;1.488897902802302;Death of cancer;colon
.6;45;1.70963984039118;Death of cancer;colon
.6;46;1.962318751955437;Death of cancer;colon
.6;47;2.249589235007598;Death of cancer;colon
.6;48;2.575363781249533;Death of cancer;colon
.6;49;2.941599434875513;Death of cancer;colon
.6;50;3.349255932173226;Death of cancer;colon
.6;51;3.800071377905488;Death of cancer;colon
.6;52;4.290272572194839;Death of cancer;colon
.6;53;4.818566317214073;Death of cancer;colon
.6;54;5.377452242077989;Death of cancer;colon
.6;55;5.960758241620749;Death of cancer;colon
.6;56;6.558376789461416;Death of cancer;colon
.6;57;7.157911668702352;Death of cancer;colon
.6;58;7.746331922572038;Death of cancer;colon
.6;59;8.306912596063993;Death of cancer;colon
.6;60;8.822817743884876;Death of cancer;colon
.6;61;9.277682255815286;Death of cancer;colon
.6;62;9.654466252650074;Death of cancer;colon
.6;63;9.940348868177868;Death of cancer;colon
.6;64;10.14331589204549;Death of cancer;colon
.6;65;10.27280402182839;Death of cancer;colon
.6;66;10.34484700324596;Death of cancer;colon
.6;67;10.37557204956028;Death of cancer;colon
.6;68;10.38178008549717;Death of cancer;colon
.6;69;10.37668574631014;Death of cancer;colon
.6;70;10.38187187156186;Death of cancer;colon
.6;71;10.40996400594203;Death of cancer;colon
.6;72;10.48069085144212;Death of cancer;colon
.6;73;10.61412133888633;Death of cancer;colon
.6;74;10.82876835877063;Death of cancer;colon
.6;75;11.14336838958331;Death of cancer;colon
.6;76;11.5949163836345;Death of cancer;colon
.6;77;12.19934202098981;Death of cancer;colon
.6;78;13.00455141559984;Death of cancer;colon
.6;79;14.04760683848941;Death of cancer;colon
.6;80;15.34259407006546;Death of cancer;colon
.6;81;16.88051712742935;Death of cancer;colon
.6;82;18.66819860432079;Death of cancer;colon
.6;83;20.67710172140472;Death of cancer;colon
.6;84;22.88231997310363;Death of cancer;colon
.6;85;25.26087084863849;Death of cancer;colon
.6;86;27.72528332835345;Death of cancer;colon
.6;87;30.24979047894728;Death of cancer;colon
.6;88;32.81981111185132;Death of cancer;colon
.6;89;35.41880699573649;Death of cancer;colon
.6;90;38.09614155126575;Death of cancer;colon
.6;35;.0292392547807784;Death of other causes;colon
.6;36;.0320834351592311;Death of other causes;colon
.6;37;.0366925100102926;Death of other causes;colon
.6;38;.0459048472588613;Death of other causes;colon
.6;39;.0419578187651672;Death of other causes;colon
