tt;age;netsurv;site
4.4;87;53.0455488306945;colon
4.4;88;50.66233607877415;colon
4.4;89;48.18295462111798;colon
4.4;90;45.60274219701313;colon
4.5;35;94.51224394227027;colon
4.5;36;94.02713056013805;colon
4.5;37;93.50369670317546;colon
4.5;38;92.93975634395679;colon
4.5;39;92.33315381325865;colon
4.5;40;91.68179752758464;colon
4.5;41;90.9836986753069;colon
4.5;42;90.23701471813752;colon
4.5;43;89.44009728358708;colon
4.5;44;88.59154366755629;colon
4.5;45;87.69025073100484;colon
4.5;46;86.73546946352246;colon
4.5;47;85.72788413412202;colon
4.5;48;84.67316201960331;colon
4.5;49;83.5796234359649;colon
4.5;50;82.45724214383529;colon
4.5;51;81.31747674119245;colon
4.5;52;80.17302424679225;colon
4.5;53;79.03751711526084;colon
4.5;54;77.92519271150505;colon
4.5;55;76.85056749596912;colon
4.5;56;75.82814576066464;colon
4.5;57;74.87218497653775;colon
4.5;58;73.99652832459374;colon
4.5;59;73.2145024183009;colon
4.5;60;72.5388674168003;colon
4.5;61;71.98179985779262;colon
4.5;62;71.55488649927607;colon
4.5;63;71.26400021710707;colon
4.5;64;71.09386601881221;colon
4.5;65;71.02339431353185;colon
4.5;66;71.03104590746121;colon
4.5;67;71.09505007074108;colon
4.5;68;71.19356204386939;colon
4.5;69;71.30476862900851;colon
4.5;70;71.40694453041698;colon
4.5;71;71.4784585752836;colon
4.5;72;71.49698738477845;colon
4.5;73;71.43719115986291;colon
4.5;74;71.27275366506417;colon
4.5;75;70.97686837850112;colon
4.5;76;70.52193860034401;colon
4.5;77;69.87926110775314;colon
4.5;78;69.01871766720882;colon
4.5;79;67.91802849782444;colon
4.5;80;66.59188460160284;colon
4.5;81;65.06437301138082;colon
4.5;82;63.35919041249709;colon
4.5;83;61.49891458073787;colon
4.5;84;59.50439669769123;colon
4.5;85;57.39487131953318;colon
4.5;86;55.18926038422093;colon
4.5;87;52.90271027031528;colon
4.5;88;50.52993619431595;colon
4.5;89;48.06254028381898;colon
4.5;90;45.49617582328485;colon
4.600000000000001;35;94.44580861396106;colon
4.600000000000001;36;93.95547970688358;colon
4.600000000000001;37;93.42652261205325;colon
4.600000000000001;38;92.85675139670198;colon
4.600000000000001;39;92.24401421495664;colon
4.600000000000001;40;91.58622760905335;colon
4.600000000000001;41;90.88141575653317;colon
4.600000000000001;42;90.1277544890211;colon
4.600000000000001;43;89.32361961862864;colon
4.600000000000001;44;88.46763874257333;colon
4.600000000000001;45;87.55874525268304;colon
4.600000000000001;46;86.59623275777378;colon
4.600000000000001;47;85.58084253012061;colon
4.600000000000001;48;84.51833907501505;colon
4.600000000000001;49;83.4171517352744;colon
4.600000000000001;50;82.28736133224453;colon
4.600000000000001;51;81.14052615026328;colon
4.600000000000001;52;79.98943067213642;colon
4.600000000000001;53;78.84777900878851;colon
4.600000000000001;54;77.72986260894585;colon
4.600000000000001;55;76.65023477822001;colon
4.600000000000001;56;75.62342176018691;colon
4.600000000000001;57;74.6636919861954;colon
4.600000000000001;58;73.78489333669516;colon
4.600000000000001;59;73.00035557823252;colon
4.600000000000001;60;72.32284440788372;colon
4.600000000000001;61;71.76454690679319;colon
4.600000000000001;62;71.33706650507261;colon
4.600000000000001;63;71.04627226812667;colon
4.600000000000001;64;70.87678549246496;colon
4.600000000000001;65;70.80739175545504;colon
4.600000000000001;66;70.81643055756173;colon
4.600000000000001;67;70.88201224154335;colon
4.600000000000001;68;70.98217484202564;colon
4.600000000000001;69;71.0949892295602;colon
4.600000000000001;70;71.19861509774231;colon
4.600000000000001;71;71.27130691416478;colon
4.600000000000001;72;71.29067835674564;colon
4.600000000000001;73;71.23153116787093;colon
4.600000000000001;74;71.06774468839143;colon
4.600000000000001;75;70.77271551288842;colon
4.600000000000001;76;70.31906264263951;colon
4.600000000000001;77;69.67831487239177;colon
4.600000000000001;78;68.82060186820453;colon
4.600000000000001;79;67.72384258116753;colon
4.600000000000001;80;66.40268095250237;colon
4.600000000000001;81;64.88105598790544;colon
4.600000000000001;82;63.18248401181019;colon
4.600000000000001;83;61.32937018659563;colon
4.600000000000001;84;59.34245631123433;colon
4.600000000000001;85;57.2409786440353;colon
4.600000000000001;86;55.04398399545008;colon
4.600000000000001;87;52.76685274522917;colon
4.600000000000001;88;50.40466480381337;colon
4.600000000000001;89;47.94939233031924;colon
4.600000000000001;90;45.3969791160996;colon
4.699999999999999;35;94.38214885992113;colon
4.699999999999999;36;93.88678963054188;colon
4.699999999999999;37;93.35250262966962;colon
4.699999999999999;38;92.77710167698854;colon
4.699999999999999;39;92.15843826290013;colon
4.699999999999999;40;91.49443640455371;colon
4.699999999999999;41;90.78313243516429;colon
4.699999999999999;42;90.0227195218162;colon
4.699999999999999;43;89.21159640910585;colon
4.699999999999999;44;88.34841951184997;colon
4.699999999999999;45;87.43215702772181;colon
4.699999999999999;46;86.46214321474474;colon
4.699999999999999;47;85.4391739080054;colon
4.699999999999999;48;84.36910730645198;colon
4.699999999999999;49;83.26047802527256;colon
4.699999999999999;50;82.1234704067855;colon
4.699999999999999;51;80.96973930810945;colon
4.699999999999999;52;79.81215419158016;colon
4.699999999999999;53;78.66448913911387;colon
4.699999999999999;54;77.54108891114497;colon
4.699999999999999;55;76.45654383907126;colon
4.699999999999999;56;75.42540320747592;colon
4.699999999999999;57;74.46194828194491;colon
4.699999999999999;58;73.58003411060801;colon
4.699999999999999;59;72.79299644448558;colon
4.699999999999999;60;72.11360946920367;colon
4.699999999999999;61;71.55407364909682;colon
4.699999999999999;62;71.12601161785476;colon
4.699999999999999;63;70.8352907389569;colon
4.699999999999999;64;70.66643020495438;colon
4.699999999999999;65;70.59809167918959;colon
4.699999999999999;66;70.60849378688128;colon
4.699999999999999;67;70.67562810668777;colon
4.699999999999999;68;70.77741552111797;colon
4.699999999999999;69;70.89181101573712;colon
4.699999999999999;70;70.99685936483024;colon
4.699999999999999;71;71.07070081631667;colon
4.699999999999999;72;71.09088651807134;colon
4.699999999999999;73;71.0323611395054;colon
4.699999999999999;74;70.86920095527634;colon
4.699999999999999;75;70.57500646134658;colon
4.699999999999999;76;70.12261226045948;colon
4.699999999999999;77;69.48377793758272;colon
4.699999999999999;78;68.6288787319517;colon
4.699999999999999;79;67.53602936915202;colon
4.699999999999999;80;66.21982475900235;colon
4.699999999999999;81;64.70405821171349;colon
4.699999999999999;82;63.01207326829608;colon
4.699999999999999;83;61.16611402219571;colon
4.699999999999999;84;59.18682503572206;colon
4.699999999999999;85;57.09345231263028;colon
4.699999999999999;86;54.90516716403479;colon
4.699999999999999;87;52.63757376341256;colon
4.699999999999999;88;50.28609981921516;colon
4.699999999999999;89;47.84306614472753;colon
4.699999999999999;90;45.3046839983246;colon
4.8;35;94.32114263088795;colon
4.8;36;93.82092936678293;colon
4.8;37;93.28149636576364;colon
4.8;38;92.70065685495557;colon
4.8;39;92.07626517733959;colon
4.8;40;91.40625218512074;colon
4.8;41;90.68866555380184;colon
4.8;42;89.92171478245423;colon
4.8;43;89.10382033975711;colon
4.8;44;88.2336660328058;colon
4.8;45;87.31025321515008;colon
4.8;46;86.33295491761005;colon
4.8;47;85.30261922420061;colon
4.8;48;84.22519469099583;colon
4.8;49;83.10931767833989;colon
4.8;50;81.96527274300885;colon
4.8;51;80.80480842749768;colon
4.8;52;79.64087689357196;colon
4.8;53;78.48732067661882;colon
4.8;54;77.35853719455852;colon
4.8;55;76.2691540433804;colon
4.8;56;75.23374463179258;colon
4.8;57;74.26660486371347;colon
4.8;58;73.38159929710841;colon
4.8;59;72.59207232869946;colon
4.8;60;71.91080938498496;colon
4.8;61;71.35002694470344;colon
4.8;62;70.9213691759013;colon
4.8;63;70.63070367513311;colon
4.8;64;70.46244902165243;colon
4.8;65;70.39514382754544;colon
4.8;66;70.40688626010872;colon
4.8;67;70.47554930835847;colon
4.8;68;70.57893677871134;colon
4.8;69;70.69488784284265;colon
4.8;70;70.80133246910994;colon
4.8;71;70.87629684468166;colon
4.8;72;70.89726997192646;colon
4.8;73;70.83934062133902;colon
4.8;74;70.67678312604019;colon
4.8;75;70.38340248856943;colon
4.8;76;69.93224872007292;colon
4.8;77;69.29531099666934;colon
4.8;78;68.44320798010277;colon
4.8;79;67.35424756820271;colon
4.8;80;66.04297416309427;colon
4.8;81;64.53303790141157;colon
4.8;82;62.84761677523804;colon
4.8;83;61.00880443316359;colon
4.8;84;59.03715900711156;colon
4.8;85;56.9519429055659;colon
4.8;86;54.77245063604403;colon
4.8;87;52.51449984861903;colon
4.8;88;50.17384979065901;colon
4.8;89;47.74314987248046;colon
4.8;90;45.21885762450554;colon
4.9;35;94.26267310987971;colon
4.9;36;93.75777370263503;colon
4.9;37;93.21336974527489;colon
4.9;38;92.6272735269286;colon
4.9;39;91.99734176497077;colon
4.9;40;91.32151151952731;colon
4.9;41;90.59784101636232;colon
4.9;42;89.82455511461696;colon
4.9;43;89.00009484206912;colon
4.9;44;88.12317002978654;colon
4.9;45;87.19281360957042;colon
4.9;46;86.20843559794065;colon
4.9;47;85.17093413338576;colon
4.9;48;84.08634497742722;colon
4.9;49;82.96340291846957;colon
4.9;50;81.81248963519083;colon
4.9;51;80.64544467371529;colon
4.9;52;79.47530079899093;colon
4.9;53;78.31596763090822;colon
4.9;54;77.18189469206548;colon
4.9;55;76.08774712760462;colon
4.9;56;75.04812353972899;colon
4.9;57;74.0773362031273;colon
4.9;58;73.18926140519805;colon
4.9;59;72.39725468776237;colon
4.9;60;71.71411528426133;colon
4.9;61;71.1520781247889;colon
4.9;62;70.72281105667227;colon
4.9;63;70.43218368530809;colon
4.9;64;70.26451536411413;colon
4.9;65;70.19822247052717;colon
4.9;66;70.2112831231653;colon
4.9;67;70.28145190981303;colon
4.9;68;70.38641566069884;colon
4.9;69;70.50389783040474;colon
4.9;70;70.61171371803977;colon
4.9;71;70.68777562931335;colon
4.9;72;70.70951078295366;colon
4.9;73;70.65215303732485;colon
4.9;74;70.49017570229353;colon
4.9;75;70.1975887337021;colon
4.9;76;69.74765727711343;colon
4.9;77;69.11259892820021;colon
4.9;78;68.26327377696731;colon
4.9;79;67.17818059951767;colon
4.9;80;65.8718122305536;colon
4.9;81;64.36767828561105;colon
4.9;82;62.68879808918677;colon
4.9;83;60.85712460632696;colon
4.9;84;58.89313913120705;colon
4.9;85;56.81612592077594;colon
4.9;86;54.64550060268556;colon
4.9;87;52.39728397499969;colon
4.9;88;50.0675512197543;colon
4.9;89;47.64926154048784;colon
4.9;90;45.13909924588731;colon
5;35;94.20662857833183;colon
5;36;93.69720300947533;colon
5;37;93.14799480374693;colon
5;38;92.55681496839752;colon
5;39;91.92152212424928;colon
5;40;91.24005892630667;colon
5;41;90.51049338080944;colon
5;42;89.73106476684826;colon
5;43;88.90023354916305;colon
5;44;88.01673426992483;colon
5;45;87.07962993110827;colon
5;46;86.08836583290878;colon
5;47;85.04388808644356;colon
5;48;83.95231667935548;colon
5;49;82.82248170542341;colon
5;50;81.66485906911134;colon
5;51;80.49137682560657;colon
5;52;79.31514641230589;colon
5;53;78.15014329623726;colon
5;54;77.01086863898972;colon
5;55;75.91202545466379;colon
5;56;74.86823858867831;colon
5;57;73.8938383463674;colon
5;58;73.00271484558394;colon
5;59;72.20823711907084;colon
5;60;71.52322059852054;colon
5;61;70.95992092145154;colon
5;62;70.53003158730591;colon
5;63;70.23942583991733;colon
5;64;70.07232510268906;colon
5;65;70.00702429631239;colon
5;66;70.02138189597169;colon
5;67;70.09303429259408;colon
5;68;70.19955146497662;colon
5;69;70.31854127375141;colon
5;70;70.42770450945342;colon
5;71;70.50483979680537;colon
5;72;70.52731291503534;colon
5;73;70.47050363108148;colon
5;74;70.30908496658373;colon
5;75;70.01727213739342;colon
5;76;69.5685450791842;colon
5;77;68.93534866180406;colon
5;78;68.0887825481952;colon
5;79;67.00753436584299;colon
5;80;65.70604467225358;colon
5;81;64.20768529619127;colon
5;82;62.53532341926817;colon
5;83;60.71078027822578;colon
5;84;58.75446882392996;colon
5;85;56.68569953921608;colon
5;86;54.52400646096878;colon
5;87;52.28560327374188;colon
5;88;49.96686615153263;colon
5;89;47.5610464728256;colon
5;90;45.06503739804931;colon
0;35;100;lung
0;36;100;lung
0;37;100;lung
0;38;100;lung
0;39;100;lung
0;40;100;lung
0;41;100;lung
0;42;100;lung
0;43;100;lung
0;44;100;lung
0;45;100;lung
0;46;100;lung
0;47;100;lung
0;48;100;lung
0;49;100;lung
0;50;100;lung
0;51;100;lung
0;52;100;lung
0;53;100;lung
0;54;100;lung
0;55;100;lung
0;56;100;lung
0;57;100;lung
0;58;100;lung
0;59;100;lung
0;60;100;lung
0;61;100;lung
0;62;100;lung
0;63;100;lung
0;64;100;lung
0;65;100;lung
0;66;100;lung
0;67;100;lung
0;68;100;lung
0;69;100;lung
0;70;100;lung
0;71;100;lung
0;72;100;lung
0;73;100;lung
0;74;100;lung
0;75;100;lung
0;76;100;lung
0;77;100;lung
0;78;100;lung
0;79;100;lung
0;80;100;lung
0;81;100;lung
0;82;100;lung
0;83;100;lung
0;84;100;lung
0;85;100;lung
0;86;100;lung
0;87;100;lung
0;88;100;lung
0;89;100;lung
0;90;100;lung
.1;35;99.9999723606024;lung
.1;36;99.99995228583185;lung
.1;37;99.99991763069406;lung
.1;38;99.99985780569907;lung
.1;39;99.99975453092344;lung
.1;40;99.99957625204601;lung
.1;41;99.99926850404852;lung
.1;42;99.99873728599677;lung
.1;43;99.99782039065987;lung
.1;44;99.99623799967729;lung
.1;45;99.99350766096241;lung
.1;46;99.98879830310642;lung
.1;47;99.98068056480993;lung
.1;48;99.96670273561168;lung
.1;49;99.94267919459303;lung
.1;50;99.90152202291972;lung
.1;51;99.83139724139046;lung
.1;52;99.71303057171716;lung
.1;53;99.51673195459618;lung
.1;54;99.20268475797815;lung
.1;55;98.72773693709593;lung
.1;56;98.06378310059912;lung
.1;57;97.22161596204619;lung
.1;58;96.25028354538907;lung
.1;59;95.1891942021626;lung
.1;60;94.02776406486434;lung
.1;61;92.74293194775481;lung
.1;62;91.35483536849077;lung
.1;63;89.93110500161924;lung
.1;64;88.57152194479191;lung
.1;65;87.38197619787044;lung
.1;66;86.40387973104376;lung
.1;67;85.63504569791237;lung
.1;68;85.04528036144299;lung
.1;69;84.5824623902281;lung
.1;70;84.17907432317561;lung
.1;71;83.76734078498951;lung
.1;72;83.31464711249873;lung
.1;73;82.79559537521773;lung
.1;74;82.1812424414473;lung
.1;75;81.43789166458549;lung
.1;76;80.52539293964396;lung
.1;77;79.4030038294913;lung
.1;78;78.05525475188271;lung
.1;79;76.47452244610568;lung
.1;80;74.65618378319672;lung
.1;81;72.60139885242708;lung
.1;82;70.32004823044498;lung
.1;83;67.83345289998178;lung
.1;84;65.17631478622266;lung
.1;85;62.39141516071651;lung
.1;86;59.50935506822272;lung
.1;87;56.56157453995006;lung
.1;88;53.58437472431883;lung
.1;89;50.61672225073563;lung
.1;90;47.69718421915808;lung
.2;35;99.99995761036595;lung
.2;36;99.99992609044108;lung
.2;37;99.99987113339698;lung
.2;38;99.99977531291758;lung
.2;39;99.99960824706137;lung
.2;40;99.99931696933409;lung
.2;41;99.99880914934251;lung
.2;42;99.99792386543996;lung
.2;43;99.99638073198133;lung
.2;44;99.99369146438282;lung
.2;45;99.98900649223715;lung
.2;46;99.98084996071294;lung
.2;47;99.96666506927615;lung
.2;48;99.94204355031037;lung
.2;49;99.89944851455486;lung
.2;50;99.82618281738459;lung
.2;51;99.70140728110528;lung
.2;52;99.49248148697804;lung
.2;53;99.15310452708992;lung
.2;54;98.63175953031514;lung
.2;55;97.89457473733384;lung
.2;56;96.95440381463386;lung
.2;57;95.86242015857815;lung
.2;58;94.63636538986857;lung
.2;59;93.22598616131178;lung
.2;60;91.58811356413213;lung
.2;61;89.73985726440658;lung
.2;62;87.74621752056959;lung
.2;63;85.71432680447015;lung
.2;64;83.79941858280013;lung
.2;65;82.17001459380461;lung
.2;66;80.88321731940273;lung
.2;67;79.91793538307098;lung
.2;68;79.20608097775731;lung
.2;69;78.64723784541145;lung
.2;70;78.12071060514197;lung
.2;71;77.51353901892324;lung
.2;72;76.79106867048291;lung
.2;73;75.93757960842849;lung
.2;74;74.93504409124431;lung
.2;75;73.76292185830259;lung
.2;76;72.39808317068808;lung
.2;77;70.81959842552243;lung
.2;78;69.02492115827094;lung
.2;79;67.02040153711393;lung
.2;80;64.8189149513629;lung
.2;81;62.44145659368063;lung
.2;82;59.9181232367137;lung
.2;83;57.28809432875731;lung
.2;84;54.59829232850635;lung
.2;85;51.89649492411093;lung
.2;86;49.21545470888613;lung
.2;87;46.5826401169067;lung
.2;88;44.0221870428643;lung
.2;89;41.55288696237324;lung
.2;90;39.18670644433896;lung
.3;35;99.99994231225632;lung
.3;36;99.99989922149499;lung
.3;37;99.99982394406538;lung
.3;38;99.99969243944929;lung
.3;39;99.99946271377705;lung
.3;40;99.99906141795091;lung
.3;41;99.99836045299138;lung
.3;42;99.99713615533062;lung
.3;43;99.99499816273477;lung
.3;44;99.99126565732311;lung
.3;45;99.9847527249098;lung
.3;46;99.97339812038808;lung
.3;47;99.95363281424365;lung
.3;48;99.91931823137421;lung
.3;49;99.86001963600329;lung
.3;50;99.75836385643079;lung
.3;51;99.58647667180183;lung
.3;52;99.30254006098095;lung
.3;53;98.85209890385319;lung
.3;54;98.18587360985981;lung
.3;55;97.29183953022613;lung
.3;56;96.21001749199037;lung
.3;57;94.97573589052463;lung
.3;58;93.5459035515882;lung
.3;59;91.84814769556503;lung
.3;60;89.86391338395036;lung
.3;61;87.62573574264594;lung
.3;62;85.20942009161686;lung
.3;63;82.75323434286113;lung
.3;64;80.46500448208079;lung
.3;65;78.56155850996097;lung
.3;66;77.10429127274084;lung
.3;67;76.05081694255513;lung
.3;68;75.30201183313984;lung
.3;69;74.7231614878125;lung
.3;70;74.15889854947753;lung
.3;71;73.4686424577726;lung
.3;72;72.61835950505245;lung
.3;73;71.6006397287714;lung
.3;74;70.40704055311207;lung
.3;75;69.02861241382688;lung
.3;76;67.45661775625209;lung
.3;77;65.68579872150099;lung
.3;78;63.72314774412794;lung
.3;79;61.5834224617734;lung
.3;80;59.28807442584206;lung
.3;81;56.86576596718233;lung
.3;82;54.35205958603213;lung
.3;83;51.78808534777635;lung
.3;84;49.21816508619442;lung
.3;85;46.68330944343565;lung
.3;86;44.20851977798698;lung
.3;87;41.81152657025648;lung
.3;88;39.50496514036453;lung
.3;89;37.29570396786486;lung
.3;90;35.18495231175816;lung
.4;35;99.99992469170576;lung
.4;36;99.99986851113061;lung
.4;37;99.99977042050301;lung
.4;38;99.99959915765673;lung
.4;39;99.99930014548272;lung
.4;40;99.99877811333971;lung
.4;41;99.99786678401234;lung
.4;42;99.99627603889112;lung
.4;43;99.99349994851188;lung
.4;44;99.98865704747037;lung
.4;45;99.98021404975684;lung
.4;46;99.96551132300335;lung
.4;47;99.93995809938146;lung
.4;48;99.89569831883163;lung
.4;49;99.8194905850178;lung
.4;50;99.68960848105843;lung
.4;51;99.47208072499916;lung
.4;52;99.11828791845825;lung
.4;53;98.57060349384885;lung
.4;54;97.78883751372622;lung
.4;55;96.78303333146029;lung
.4;56;95.60035228998017;lung
.4;57;94.23827925791191;lung
.4;58;92.61667330356536;lung
.4;59;90.67262178875534;lung
.4;60;88.39970041705865;lung
.4;61;85.83010746387305;lung
.4;62;83.05330704694691;lung
.4;63;80.24572792635183;lung
.4;64;77.66314634036559;lung
.4;65;75.55672126938585;lung
.4;66;73.98425274729988;lung
.4;67;72.88208123658619;lung
.4;68;72.1252024711016;lung
.4;69;71.55263232086628;lung
.4;70;70.98379858291088;lung
.4;71;70.25886929648844;lung
.4;72;69.34474551195943;lung
.4;73;68.2403143458919;lung
.4;74;66.94425799002954;lung
.4;75;65.4559793243142;lung
.4;76;63.77665072562747;lung
.4;77;61.91136543622542;lung
.4;78;59.87351506544169;lung
.4;79;57.68310466643167;lung
.4;80;55.36628583445085;lung
.4;81;52.95515904868346;lung
.4;82;50.48673285930667;lung
.4;83;48.0010031611437;lung
.4;84;45.53831626387041;lung
.4;85;43.13347022917701;lung
.4;86;40.80500073064973;lung
.4;87;38.56380680152757;lung
.4;88;36.41579566871586;lung
.4;89;34.36208362415446;lung
.4;90;32.39986049458783;lung
.5;35;99.99990425304604;lung
.5;36;99.99983307030541;lung
.5;37;99.99970896874524;lung
.5;38;99.99949261090055;lung
.5;39;99.99911542485376;lung
.5;40;99.9984578928201;lung
.5;41;99.99731174554329;lung
.5;42;99.99531419364608;lung
.5;43;99.99183369944963;lung
.5;44;99.98577214921079;lung
.5;45;99.97522395669627;lung
.5;46;99.9568938144908;lung
.5;47;99.92511782605908;lung
.5;48;99.87026453324202;lung
.5;49;99.77626107354463;lung
.5;50;99.61716673877011;lung
.5;51;99.35356185784444;lung
.5;52;98.93189013310271;lung
.5;53;98.29514691173995;lung
.5;54;97.41607442913541;lung
.5;55;96.32231341847745;lung
.5;56;95.05131344141803;lung
.5;57;93.56028612947851;lung
.5;58;91.75561276254672;lung
.5;59;89.58694424556619;lung
.5;60;87.04661037091857;lung
.5;61;84.16601379364187;lung
.5;62;81.05725286127856;lung
.5;63;77.9379834670103;lung
.5;64;75.10504760066098;lung
.5;65;72.83396885467694;lung
.5;66;71.17446540405436;lung
.5;67;70.0421450281051;lung
.5;68;69.28952938398622;lung
.5;69;68.7341917634505;lung
.5;70;68.17576036163831;lung
.5;71;67.43973325779422;lung
.5;72;66.49387900180626;lung
.5;73;65.34198936072283;lung
.5;74;63.98818538377894;lung
.5;75;62.43804657821519;lung
.5;76;60.69977263677614;lung
.5;77;58.78557979863309;lung
.5;78;56.71352142435122;lung
.5;79;54.5073254828079;lung
.5;80;52.19615312888393;lung
.5;81;49.813901865058;lung
.5;82;47.39771861257241;lung
.5;83;44.98580825418851;lung
.5;84;42.61482072072134;lung
.5;85;40.31454024664925;lung
.5;86;38.09852656498075;lung
.5;87;35.97294456633507;lung
.5;88;33.93962649076893;lung
.5;89;31.99678337417753;lung
.5;90;30.14017070209207;lung
.6;35;99.99988123382852;lung
.6;36;99.99979328238118;lung
.6;37;99.99964020174772;lung
.6;38;99.99937376827047;lung
.6;39;99.99891006286175;lung
.6;40;99.99810307106148;lung
.6;41;99.99669880266352;lung
.6;42;99.99425564696917;lung
.6;43;99.99000638987141;lung
.6;44;99.98261998997165;lung
.6;45;99.96979279249781;lung
.6;46;99.94755459086603;lung
.6;47;99.90911317527757;lung
.6;48;99.84299743802087;lung
.6;49;99.73026966738749;lung
.6;50;99.54090460313013;lung
.6;51;99.23066342877009;lung
.6;52;98.74278588435085;lung
.6;53;98.02397276719167;lung
.6;54;97.06149642951904;lung
.6;55;95.89355714204015;lung
.6;56;94.53615223954817;lung
.6;57;92.91366139553409;lung
.6;58;90.93308912877089;lung
.6;59;88.54957962930459;lung
.6;60;85.74784169767534;lung
.6;61;82.56462310961541;lung
.6;62;79.14202403047739;lung
.6;63;75.73815522979314;lung
.6;64;72.68458079540221;lung
.6;65;70.27411414770927;lung
.6;66;68.54529689131078;lung
.6;67;67.39338620511795;lung
.6;68;66.65076098287534;lung
.6;69;66.11677111486964;lung
.6;70;65.57472821072786;lung
.6;71;64.83833231788873;lung
.6;72;63.8762731763679;lung
.6;73;62.69654100073635;lung
.6;74;61.30784909327265;lung
.6;75;59.72085606504174;lung
.6;76;57.94933071954647;lung
.6;77;56.01095937258959;lung
.6;78;53.92744426450762;lung
.6;79;51.72528868047139;lung
.6;80;49.4356276608362;lung
.6;81;47.09316148874011;lung
.6;82;44.73439372746859;lung
.6;83;42.39535672165079;lung
.6;84;40.10918276700416;lung
.6;85;37.90139123471835;lung
.6;86;35.78160937906925;lung
.6;87;33.75262730846932;lung
.6;88;31.81374603950687;lung
.6;89;29.96174386243662;lung
.6;90;28.19207255263588;lung
.7000000000000001;35;99.99985636992167;lung
.7000000000000001;36;99.99975040628181;lung
.7000000000000001;37;99.99956627135462;lung
.7000000000000001;38;99.99924630443383;lung
.7000000000000001;39;99.99869032859445;lung
.7000000000000001;40;99.99772433252977;lung
.7000000000000001;41;99.99604614597146;lung
.7000000000000001;42;99.99313133540329;lung
.7000000000000001;43;99.98807057481903;lung
.7000000000000001;44;99.97928974907809;lung
.7000000000000001;45;99.96407170733407;lung
.7000000000000001;46;99.93774952027043;lung
.7000000000000001;47;99.89237664141167;lung
.7000000000000001;48;99.81462641663983;lung
.7000000000000001;49;99.68274071039627;lung
.7000000000000001;50;99.46285396422783;lung
.7000000000000001;51;99.10666048969929;lung
.7000000000000001;52;98.55587919740766;lung
.7000000000000001;53;97.76320262210855;lung
.7000000000000001;54;96.72987796792334;lung
.7000000000000001;55;95.49671677111174;lung
.7000000000000001;56;94.05276528021585;lung
.7000000000000001;57;92.30077554085537;lung
.7000000000000001;58;90.1532675372366;lung
.7000000000000001;59;87.5627137227865;lung
.7000000000000001;60;84.50611987899684;lung
.7000000000000001;61;81.03302576041095;lung
.7000000000000001;62;77.31879869034432;lung
.7000000000000001;63;73.65874785781372;lung
.7000000000000001;64;70.41329033358915;lung
.7000000000000001;65;67.88670728240001;lung
.7000000000000001;66;66.10417053569503;lung
.7000000000000001;67;64.9412971524665;lung
.7000000000000001;68;64.21250838171071;lung
.7000000000000001;69;63.70169367233063;lung
.7000000000000001;70;63.17869785810631;lung
.7000000000000001;71;62.44770463879995;lung
.7000000000000001;72;61.47846194774398;lung
.7000000000000001;73;60.28274360164529;lung
.7000000000000001;74;58.87335949550228;lung
.7000000000000001;75;57.26539906520725;lung
.7000000000000001;76;55.47733218022206;lung
.7000000000000001;77;53.53128700190414;lung
.7000000000000001;78;51.45178990346234;lung
.7000000000000001;79;49.26728219421307;lung
.7000000000000001;80;47.00999760314426;lung
.7000000000000001;81;44.7146377391277;lung
.7000000000000001;82;42.41647429372377;lung
.7000000000000001;83;40.14913158819401;lung
.7000000000000001;84;37.94244230937522;lung
.7000000000000001;85;35.81832476472054;lung
.7000000000000001;86;33.78339908155155;lung
.7000000000000001;87;31.83815695905169;lung
.7000000000000001;88;29.98043698750367;lung
.7000000000000001;89;28.20645155876029;lung
.7000000000000001;90;26.51184909656667;lung
.8;35;99.99983047960033;lung
.8;36;99.99970584215484;lung
.8;37;99.99948957202142;lung
.8;38;99.9991143118819;lung
.8;39;99.99846321248826;lung
.8;40;99.99733360996701;lung
.8;41;99.99537413057185;lung
.8;42;99.99197595420769;lung
.8;43;99.98608533925795;lung
.8;44;99.97588193500529;lung
.8;45;99.95823142149975;lung
.8;46;99.92776795424845;lung
.8;47;99.87539694028008;lung
.8;48;99.78597193248257;lung
.8;49;99.63503614467297;lung
.8;50;99.38522570653514;lung
.8;51;98.9849802329101;lung
.8;52;98.37598478321769;lung
.8;53;97.51828919460732;lung
.8;54;96.42499866790764;lung
.8;55;95.13255894507796;lung
.8;56;93.60301506426859;lung
.8;57;91.7275489314394;lung
.8;58;89.42308514844832;lung
.8;59;86.63407121556827;lung
.8;60;83.33338258116657;lung
.8;61;79.58898349470165;lung
.8;62;75.60937709990877;lung
.8;63;71.72302723480311;lung
.8;64;68.3139210897949;lung
.8;65;65.69294392423629;lung
.8;66;63.8705603638695;lung
.8;67;62.70386207160404;lung
.8;68;61.99147747864602;lung
.8;69;61.50431329033572;lung
.8;70;61.00118377672289;lung
.8;71;60.27865206376677;lung
.8;72;59.30767232561591;lung
.8;73;58.10351017785113;lung
.8;74;56.68272283993288;lung
.8;75;55.06437438630429;lung
.8;76;53.27102933836277;lung
.8;77;51.32851469818212;lung
.8;78;49.26345343172544;lung
.8;79;47.10547622964559;lung
.8;80;44.88718517889921;lung
.8;81;42.64267206610148;lung
.8;82;40.4055968846962;lung
.8;83;38.20712292132546;lung
.8;84;36.07410128225185;lung
.8;85;34.02549295885506;lung
